wavelength,wavelength_err
5.581775665283203,0.0034731626510620117
5.588716983795166,0.0034683942794799805
5.595649242401123,0.0034635066986083984
5.6025710105896,0.0034586191177368164
5.60948371887207,0.003453969955444336
5.616386890411377,0.003449082374572754
5.623280048370361,0.0034443140029907227
5.63016414642334,0.0034394264221191406
5.637037754058838,0.0034346580505371094
5.643902778625488,0.0034301280975341797
5.650758266448975,0.0034252405166625977
5.657603740692139,0.0034204721450805664
5.664440155029297,0.0034159421920776367
5.671267509460449,0.0034111738204956055
5.678084850311279,0.003406524658203125
5.684893608093262,0.0034019947052001953
5.69169282913208,0.003397226333618164
5.698482513427734,0.0033926963806152344
5.705263614654541,0.0033881664276123047
