wavelength,depth,depth_err_lo,depth_err_hi,absolute_depth,absolute_depth_err_lo,absolute_depth_err_hi,absolute_disagreement,fixed_power2_linear_depth,fixed_power2_linear_depth_err_lo,fixed_power2_linear_depth_err_hi,fixed_power2_linear_weight,fixed_power2_linear_achromatic_offset,fixed_power2_linear_achromatic_offset_err,uniform_quadratic_linear_depth,uniform_quadratic_linear_depth_err_lo,uniform_quadratic_linear_depth_err_hi,uniform_quadratic_linear_weight,uniform_quadratic_linear_achromatic_offset,uniform_quadratic_linear_achromatic_offset_err,sing_quadratic_linear_depth,sing_quadratic_linear_depth_err_lo,sing_quadratic_linear_depth_err_hi,sing_quadratic_linear_weight,sing_quadratic_linear_achromatic_offset,sing_quadratic_linear_achromatic_offset_err,disagreement
3.042182207107544,0.018812296274943793,0.00012330070794635412,0.00011448160858851947,0.01880254797477919,0.00012218657767571958,0.0001161642087097528,1.076957615338835,0.018818583250582298,0.00011166292959477117,0.0001096557026250139,0.8045890776650785,-1.1011528093293697e-05,1.1636733074165346e-05,0.018720875893841388,0.0001367520779876931,0.00013345443050416864,0.19541092233492,-1.4515634526686959e-05,1.4687708373702337e-05,0.0187984218980849,0.00012093848740489868,0.00012155785669289154,1.570033165976259e-15,2.699049659503082e-05,1.2963964968440375e-05,1.0743890568541872
3.055262327194214,0.018778173749265267,0.00012605205176266163,0.0001227360711490988,0.018766775777578532,0.00012345832958556707,0.0001266989123772308,1.005147083329475,0.018769860709235038,0.00012524287232417233,0.00012363338281469807,0.9999999999999998,-1.1011528093293697e-05,1.1636733074165346e-05,0.018811345137004526,0.00016277738217303217,0.0001587413731260999,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.018827961382160842,0.00013056506542991758,0.00013128409389728465,3.0531133177191805e-16,2.699049659503082e-05,1.2963964968440375e-05,0.9996458793264114
3.068288803100586,0.01866313640177583,0.00013809223037205415,0.00013357180852124548,0.018691815606968698,0.00013455283492702988,0.0001354983092228812,1.131885316307805,0.018556125332656687,0.00012483658492186064,0.00011374866771735048,0.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.01874126597129693,0.00015256084490472555,0.00015113719532361403,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.018693249849551785,0.00013616118338301286,0.00013369672577512315,1.0,2.699049659503082e-05,1.2963964968440375e-05,1.1386455612330335
3.081264019012451,0.018667725878168718,0.00012126786797088743,0.00010482463916739598,0.01866472024926829,0.00011675414923631097,0.00010287195218290635,1.037661723388686,0.018667428576216633,0.00011149119104023053,0.00010016362523456238,0.835993240971764,-1.1011528093293697e-05,1.1636733074165346e-05,0.018614801610415906,0.0001452611866173334,0.0001540805571771317,6.715616019010995e-17,-1.4515634526686959e-05,1.4687708373702337e-05,0.018646972354547993,0.0001373367428730357,0.00012192442082705965,0.164006759028236,2.699049659503082e-05,1.2963964968440375e-05,1.0682133821360622
3.0941851139068604,0.01865744839165161,0.00010266687207546865,0.00010415748383816106,0.018650627719305778,0.00010549008098600238,0.00010286765682877147,1.0017138261568226,0.0186499807556521,0.00010430643266799017,0.00010369482714706058,1.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.018690022617389182,0.00014572027962313217,0.000148285238544342,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.018700571767572963,0.00012535199495272709,0.00013264525324212934,0.0,2.699049659503082e-05,1.2963964968440375e-05,0.9943418424365915
3.107055902481079,0.018788031218683374,0.00011962870682697899,0.00011154808540433242,0.01877992516490142,0.00011860757489806292,0.00011170375111265937,0.9969721323410332,0.018779576607982455,0.00011829564926201658,0.00011271514686717748,1.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.01877482483306224,0.00013193632901063734,0.00014981111021058688,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.01880261704498185,0.0001295801519947369,0.00012945926659107057,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.0007185642614924
3.1198747158050537,0.01885098926525917,0.0001324099922566553,0.00012172621446896945,0.01888223100426223,0.00013084188667245727,0.00012012818294502084,1.056682374115142,0.018795485578478297,0.00011866946852617452,0.00011883810779508147,0.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.01889757750231863,0.0001477128783311174,0.00015840136309812,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.018882536336447844,0.00013068205561600835,0.00012352843678576156,1.0,2.699049659503082e-05,1.2963964968440375e-05,1.070013052475752
3.132643461227417,0.018468991267265204,0.00012681657452229267,0.0001285295873096337,0.018501900890384955,0.0001245157411565445,0.00012630812150694545,1.0198383622422487,0.018578880319608984,0.00012481674579648688,0.0001211279763769571,0.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.018400079245539755,0.00015495340604632785,0.000180019333996001,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.018499634675163114,0.0001264312394810771,0.00012877098478543403,1.0,2.699049659503082e-05,1.2963964968440375e-05,1.0382258239794728
3.145362377166748,0.018579046165298027,0.00011977553163291729,0.00011766122604376164,0.018572017640219398,0.00012122974769663078,0.0001193479017516097,1.0112219126799675,0.01857114775025016,0.00011930908758893757,0.00011859878053731288,0.9999999999999996,-1.1011528093293697e-05,1.1636733074165346e-05,0.018569210055145238,0.0001487294521416785,0.00014806586818068984,2.0816681711721685e-16,-1.4515634526686959e-05,1.4687708373702337e-05,0.018611142276306888,0.00012859019150033082,0.000124224609275643,3.0531133177191805e-16,2.699049659503082e-05,1.2963964968440375e-05,0.9980197777682513
3.158031225204468,0.0186210807015831,0.0001446141233437427,0.00014241231317265596,0.018612544089080415,0.0001462535066873022,0.0001427472996713315,1.3006699971450724,0.018676287049598814,0.00010673304183355867,0.00011546075597294175,0.2940557289070068,-1.1011528093293697e-05,1.1636733074165346e-05,0.018580864398000274,0.00013943075040035932,0.0001435155976851829,0.7059442710929933,-1.4515634526686959e-05,1.4687708373702337e-05,0.0186975322399413,0.00014305120348296133,0.00013363980700087721,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.2917841962733738
3.17065167427063,0.0188681352208091,0.0001461722260640945,0.0001272325824991892,0.018860433251505482,0.00014432738400257591,0.00012532827615059292,1.23296645402069,0.018903200493326923,0.00011579617170226139,0.00010290861079512506,0.593221125312359,-1.1011528093293697e-05,1.1636733074165346e-05,0.018781855682080423,0.00014581644147552628,0.00014634376790305034,0.4067788746876409,-1.4515634526686959e-05,1.4687708373702337e-05,0.018873205612996186,0.00013699836415238809,0.00013258692249191323,9.150666335777657e-17,2.699049659503082e-05,1.2963964968440375e-05,1.2501089616846899
3.183222770690918,0.018808849712219734,0.00012501156384186335,0.00012809272481396558,0.018828299151653027,0.00011854202134422773,0.00013013443832403035,1.1248690239969568,0.01882790649023397,0.00011410503845560652,0.00010696644130178332,0.30327821328089055,-1.1011528093293697e-05,1.1636733074165346e-05,0.01882545949088686,0.00013421813499545424,0.00015458495253111576,2.2822411327764586e-15,-1.4515634526686959e-05,1.4687708373702337e-05,0.018828378732153272,0.0001272570314045686,0.00013897265479618018,0.6967217867191071,2.699049659503082e-05,1.2963964968440375e-05,1.1448979711611502
3.1957476139068604,0.018801681678715716,0.00011365021186152471,0.00011753392638109289,0.01879755279172373,0.00011570124456809425,0.00011453042833088276,0.9951644996528859,0.018795678581305576,0.00011513390521879219,0.0001162164624634171,1.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.018728602000170402,0.0001603506531519805,0.00015397729385617856,5.551115123125783e-17,-1.4515634526686959e-05,1.4687708373702337e-05,0.018797294771329808,0.00013111475116242902,0.0001377097955856041,5.551115123125783e-17,2.699049659503082e-05,1.2963964968440375e-05,0.9992814818439363
3.208223819732666,0.01869086162431988,0.0001148799990912941,0.00011372850206071983,0.01868354775694862,0.00011740571438937503,0.00011239338697839954,1.004040256216785,0.01868270588881126,0.00011645443762266575,0.00011241995256728102,0.9999999999999992,-1.1011528093293697e-05,1.1636733074165346e-05,0.018685008054904365,0.00015100288947771795,0.0001350612158263001,7.216449660063515e-16,-1.4515634526686959e-05,1.4687708373702337e-05,0.018711874424310142,0.0001288746349254917,0.00013733503995048274,0.0,2.699049659503082e-05,1.2963964968440375e-05,0.9988382752753063
3.220654010772705,0.018737984733605162,0.00011971837501964858,0.0001235618794866479,0.018730082789996338,0.00012024661598975667,0.0001265756473724823,1.0085594073809732,0.01872832158360134,0.00011832299588288714,0.00012640454476163174,0.9999999999999994,-1.1011528093293697e-05,1.1636733074165346e-05,0.01877668318294378,0.00014374377664200244,0.00014232421890704103,6.418476861114185e-16,-1.4515634526686959e-05,1.4687708373702337e-05,0.018772671739341867,0.00012939902798730224,0.00013652880497993375,0.0,2.699049659503082e-05,1.2963964968440375e-05,0.9940861329525447
3.233036756515503,0.018659053009102013,0.00011348540372232985,0.00012289812159417546,0.01865389429095785,0.00011548214725324094,0.00011779860022013283,0.9990014802303857,0.01865349663698304,0.000116097438256281,0.00011741647747843392,1.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.01862218944071354,0.00013977008691280074,0.00014543557923321973,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.018694244052226944,0.0001402721158389568,0.00013421720842428722,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.0122888161622472
